route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000056,OCESN2061F3438185:2024-08-29T00:25:22Z,2061,0,105,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000020,OCESN2061F3438186:2024-08-29T00:25:22Z,2061,0,106,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000002,OCESN2062F3333346:2024-08-29T00:25:22Z,2062,1,107,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000036,OCESN2062F3333347:2024-08-29T00:25:22Z,2062,1,108,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000057,OCESN2062F3333756:2024-08-29T00:25:22Z,2062,1,109,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000058,OCESN2062F3392166:2024-08-29T00:25:22Z,2062,1,110,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000021,OCESN2062F3403413:2024-08-29T00:25:22Z,2062,1,111,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000059,OCESN2065F3016872:2024-08-29T00:25:22Z,2065,0,112,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000060,OCESN2066F3119128:2024-08-29T00:25:22Z,2066,1,113,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000019,OCESN2067F2425942:2024-08-29T00:25:22Z,2067,0,114,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000020,OCESN2071F3303010:2024-08-29T00:25:22Z,2071,0,115,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000020,OCESN2074F3097421:2024-08-29T00:25:22Z,2074,1,116,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000042,OCESN2074F3334499:2024-08-29T00:25:22Z,2074,1,117,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000020,OCESN2076F3039526:2024-08-29T00:25:22Z,2076,1,118,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000042,OCESN2076F3333345:2024-08-29T00:25:22Z,2076,1,119,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000061,OCESN2077F3335979:2024-08-29T00:25:22Z,2077,0,120,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000042,OCESN2077F3364744:2024-08-29T00:25:22Z,2077,0,121,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000051,OCESN2078F3438633:2024-08-29T00:25:22Z,2078,1,122,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000036,OCESN2079F3438629:2024-08-29T00:25:22Z,2079,0,123,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000034,OCESN2080F3089911:2024-04-16T00:31:58Z,2080,0,124,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000062,OCESN2080F3089912:2024-08-09T00:28:34Z,2080,0,125,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000002,OCESN2080F3403116:2024-08-28T00:25:25Z,2080,0,126,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000007,OCESN2080F3436432:2024-08-27T00:25:10Z,2080,0,127,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000058,OCESN2083F3089905:2024-08-28T00:25:25Z,2083,1,128,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000010,OCESN2083F3115828:2024-08-28T00:25:25Z,2083,1,129,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000002,OCESN2083F3417204:2024-08-28T00:25:25Z,2083,1,130,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000007,OCESN2083F3436094:2024-08-28T00:25:25Z,2083,1,131,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000020,OCESN2086F3278679:2024-08-29T00:25:22Z,2086,1,132,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000042,OCESN2086F3300611:2024-08-29T00:25:22Z,2086,1,133,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000007,OCESN2087F3089895:2024-08-27T00:25:10Z,2087,0,134,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000063,OCESN2087F3122606:2024-08-27T00:25:10Z,2087,0,135,
