trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN12213F2586070:2024-06-14T00:38:46Z,19:04:00,19:04:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12213F2586070:2024-06-14T00:38:46Z,21:14:00,21:20:00,StopPoint:OCETGV INOUI-87581009,1,,0,1,
OCESN12213F2586070:2024-06-14T00:38:46Z,22:22:00,22:25:00,StopPoint:OCETGV INOUI-87586008,2,,0,0,
OCESN12213F2586070:2024-06-14T00:38:46Z,23:03:00,23:06:00,StopPoint:OCETGV INOUI-87611244,3,,0,0,
OCESN12213F2586070:2024-06-14T00:38:46Z,23:36:00,23:36:00,StopPoint:OCETGV INOUI-87611004,4,,1,0,
OCESN12213F2860211:2024-06-25T15:37:49Z,19:04:00,19:04:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12213F2860211:2024-06-25T15:37:49Z,21:14:00,21:20:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN12213F2860211:2024-06-25T15:37:49Z,22:24:00,22:27:00,StopPoint:OCETGV INOUI-87586008,2,,0,0,
OCESN12213F2860211:2024-06-25T15:37:49Z,23:03:00,23:06:00,StopPoint:OCETGV INOUI-87611244,3,,0,0,
OCESN12213F2860211:2024-06-25T15:37:49Z,23:42:00,23:42:00,StopPoint:OCETGV INOUI-87611004,4,,1,0,
OCESN12213F3032338:2024-06-18T00:37:20Z,19:04:00,19:04:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12213F3032338:2024-06-18T00:37:20Z,21:14:00,21:20:00,StopPoint:OCETGV INOUI-87581009,1,,0,1,
OCESN12213F3032338:2024-06-18T00:37:20Z,22:22:00,22:25:00,StopPoint:OCETGV INOUI-87586008,2,,0,0,
OCESN12213F3032338:2024-06-18T00:37:20Z,23:03:00,23:06:00,StopPoint:OCETGV INOUI-87611244,3,,0,0,
OCESN12213F3032338:2024-06-18T00:37:20Z,23:36:00,23:36:00,StopPoint:OCETGV INOUI-87611004,4,,1,0,
OCESN12213F3090751:2024-05-30T00:26:09Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12213F3090751:2024-05-30T00:26:09Z,21:14:00,21:20:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN12213F3090751:2024-05-30T00:26:09Z,22:22:00,22:25:00,StopPoint:OCETGV INOUI-87586008,2,,0,0,
OCESN12213F3090751:2024-05-30T00:26:09Z,23:03:00,23:06:00,StopPoint:OCETGV INOUI-87611244,3,,0,0,
OCESN12213F3090751:2024-05-30T00:26:09Z,23:36:00,23:36:00,StopPoint:OCETGV INOUI-87611004,4,,1,0,
OCESN12213F3090752:2024-05-30T00:26:09Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12213F3090752:2024-05-30T00:26:09Z,21:14:00,21:20:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN12213F3090752:2024-05-30T00:26:09Z,22:22:00,22:25:00,StopPoint:OCETGV INOUI-87586008,2,,0,0,
OCESN12213F3090752:2024-05-30T00:26:09Z,23:03:00,23:06:00,StopPoint:OCETGV INOUI-87611244,3,,0,0,
OCESN12213F3090752:2024-05-30T00:26:09Z,23:36:00,23:36:00,StopPoint:OCETGV INOUI-87611004,4,,1,0,
OCESN12213F3094116:2024-04-16T00:31:58Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12213F3094116:2024-04-16T00:31:58Z,21:14:00,21:20:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN12213F3094116:2024-04-16T00:31:58Z,22:22:00,22:25:00,StopPoint:OCETGV INOUI-87586008,2,,0,0,
OCESN12213F3094116:2024-04-16T00:31:58Z,23:02:00,23:05:00,StopPoint:OCETGV INOUI-87611244,3,,0,0,
OCESN12213F3094116:2024-04-16T00:31:58Z,23:36:00,23:36:00,StopPoint:OCETGV INOUI-87611004,4,,1,0,
OCESN12234F3091205:2024-05-31T00:26:05Z,09:26:00,09:26:00,StopPoint:OCETGV INOUI-87677005,0,,0,1,
OCESN12234F3091205:2024-05-31T00:26:05Z,09:37:00,09:39:00,StopPoint:OCETGV INOUI-87677120,1,,0,0,
OCESN12234F3091205:2024-05-31T00:26:05Z,09:50:00,09:53:00,StopPoint:OCETGV INOUI-87673400,2,,0,0,
OCESN12234F3091205:2024-05-31T00:26:05Z,10:08:00,10:11:00,StopPoint:OCETGV INOUI-87673004,3,,0,0,
OCESN12234F3091205:2024-05-31T00:26:05Z,10:41:00,10:46:00,StopPoint:OCETGV INOUI-87673202,4,,0,0,
OCESN12234F3091205:2024-05-31T00:26:05Z,12:06:00,12:12:00,StopPoint:OCETGV INOUI-87581009,5,,0,0,
OCESN12234F3091205:2024-05-31T00:26:05Z,14:16:00,14:16:00,StopPoint:OCETGV INOUI-87391003,6,,1,0,
OCESN12234F3091206:2024-05-31T00:26:05Z,09:26:00,09:26:00,StopPoint:OCETGV INOUI-87677005,0,,0,1,
OCESN12234F3091206:2024-05-31T00:26:05Z,09:37:00,09:39:00,StopPoint:OCETGV INOUI-87677120,1,,0,0,
OCESN12234F3091206:2024-05-31T00:26:05Z,09:50:00,09:53:00,StopPoint:OCETGV INOUI-87673400,2,,0,0,
OCESN12234F3091206:2024-05-31T00:26:05Z,10:08:00,10:11:00,StopPoint:OCETGV INOUI-87673004,3,,0,0,
OCESN12234F3091206:2024-05-31T00:26:05Z,10:41:00,10:46:00,StopPoint:OCETGV INOUI-87673202,4,,0,0,
OCESN12234F3091206:2024-05-31T00:26:05Z,12:06:00,12:12:00,StopPoint:OCETGV INOUI-87581009,5,,0,0,
OCESN12234F3091206:2024-05-31T00:26:05Z,14:16:00,14:16:00,StopPoint:OCETGV INOUI-87391003,6,,1,0,
OCESN12244F2411099:2024-06-26T00:35:36Z,18:46:00,18:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12244F2411099:2024-06-26T00:35:36Z,20:47:00,20:50:00,StopPoint:OCETGV INOUI-87393702,1,,1,0,
OCESN12244F2411099:2024-06-26T00:35:36Z,20:59:00,20:59:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN12244F3090438:2024-06-26T00:35:36Z,18:46:00,18:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12244F3090438:2024-06-26T00:35:36Z,20:42:00,20:45:00,StopPoint:OCETGV INOUI-87393702,1,,1,0,
OCESN12244F3090438:2024-06-26T00:35:36Z,20:55:00,20:55:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN12249F3087137:2024-04-25T00:28:23Z,16:04:00,16:04:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12249F3087137:2024-04-25T00:28:23Z,18:14:00,18:20:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN12249F3087137:2024-04-25T00:28:23Z,19:34:00,19:38:00,StopPoint:OCETGV INOUI-87673202,2,,0,0,
OCESN12249F3087137:2024-04-25T00:28:23Z,20:12:00,20:15:00,StopPoint:OCETGV INOUI-87673004,3,,0,0,
OCESN12249F3087137:2024-04-25T00:28:23Z,20:25:00,20:28:00,StopPoint:OCETGV INOUI-87673400,4,,0,0,
OCESN12249F3087137:2024-04-25T00:28:23Z,20:42:00,20:44:00,StopPoint:OCETGV INOUI-87677120,5,,0,0,
OCESN12249F3087137:2024-04-25T00:28:23Z,20:57:00,20:57:00,StopPoint:OCETGV INOUI-87677005,6,,1,0,
OCESN12249F3090814:2024-04-25T00:28:23Z,16:11:00,16:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12249F3090814:2024-04-25T00:28:23Z,18:14:00,18:20:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN12249F3090814:2024-04-25T00:28:23Z,19:34:00,19:38:00,StopPoint:OCETGV INOUI-87673202,2,,0,0,
OCESN12249F3090814:2024-04-25T00:28:23Z,20:12:00,20:15:00,StopPoint:OCETGV INOUI-87673004,3,,0,0,
OCESN12249F3090814:2024-04-25T00:28:23Z,20:24:00,20:27:00,StopPoint:OCETGV INOUI-87673400,4,,0,0,
OCESN12249F3090814:2024-04-25T00:28:23Z,20:41:00,20:43:00,StopPoint:OCETGV INOUI-87677120,5,,0,0,
OCESN12249F3090814:2024-04-25T00:28:23Z,20:56:00,20:56:00,StopPoint:OCETGV INOUI-87677005,6,,1,0,
OCESN12249F3272643:2024-06-07T00:26:25Z,16:11:00,16:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12249F3272643:2024-06-07T00:26:25Z,18:14:00,18:20:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN12249F3272643:2024-06-07T00:26:25Z,19:34:00,19:38:00,StopPoint:OCETGV INOUI-87673202,2,,0,0,
OCESN12249F3272643:2024-06-07T00:26:25Z,20:10:00,20:13:00,StopPoint:OCETGV INOUI-87673004,3,,0,0,
OCESN12249F3272643:2024-06-07T00:26:25Z,20:22:00,20:25:00,StopPoint:OCETGV INOUI-87673400,4,,0,0,
OCESN12249F3272643:2024-06-07T00:26:25Z,20:39:00,20:41:00,StopPoint:OCETGV INOUI-87677120,5,,0,0,
OCESN12249F3272643:2024-06-07T00:26:25Z,20:55:00,20:55:00,StopPoint:OCETGV INOUI-87677005,6,,1,0,
OCESN12249F3272913:2024-06-11T00:26:51Z,16:11:00,16:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12249F3272913:2024-06-11T00:26:51Z,18:14:00,18:20:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN12249F3272913:2024-06-11T00:26:51Z,19:34:00,19:38:00,StopPoint:OCETGV INOUI-87673202,2,,0,0,
OCESN12249F3272913:2024-06-11T00:26:51Z,20:12:00,20:15:00,StopPoint:OCETGV INOUI-87673004,3,,0,0,
OCESN12249F3272913:2024-06-11T00:26:51Z,20:24:00,20:27:00,StopPoint:OCETGV INOUI-87673400,4,,0,0,
OCESN12249F3272913:2024-06-11T00:26:51Z,20:40:00,20:42:00,StopPoint:OCETGV INOUI-87677120,5,,0,0,
OCESN12249F3272913:2024-06-11T00:26:51Z,20:55:00,20:55:00,StopPoint:OCETGV INOUI-87677005,6,,1,0,
OCESN12250F2898752:2024-06-26T00:35:36Z,08:46:00,08:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12250F2898752:2024-06-26T00:35:36Z,10:49:00,10:49:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN12250F3090952:2024-06-26T00:35:36Z,08:46:00,08:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12250F3090952:2024-06-26T00:35:36Z,10:53:00,10:53:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN12250F3090953:2024-06-26T00:35:36Z,08:46:00,08:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12250F3090953:2024-06-26T00:35:36Z,10:53:00,10:53:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN12250F3090954:2024-06-26T00:35:36Z,08:46:00,08:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12250F3090954:2024-06-26T00:35:36Z,10:53:00,10:53:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN12250F3153560:2024-06-26T00:35:36Z,08:46:00,08:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12250F3153560:2024-06-26T00:35:36Z,10:53:00,10:53:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN12250F3153561:2024-06-26T00:35:36Z,08:46:00,08:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12250F3153561:2024-06-26T00:35:36Z,10:53:00,10:53:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN12250F3227330:2024-06-26T00:35:36Z,08:46:00,08:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12250F3227330:2024-06-26T00:35:36Z,10:49:00,10:49:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN12251F3199113:2024-06-26T00:35:36Z,07:04:00,07:04:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12251F3199113:2024-06-26T00:35:36Z,09:14:00,09:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN12251F3300777:2024-06-26T00:35:36Z,07:04:00,07:04:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12251F3300777:2024-06-26T00:35:36Z,09:14:00,09:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN12252F2899413:2024-06-26T00:35:36Z,09:46:00,09:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12252F2899413:2024-06-26T00:35:36Z,11:53:00,11:53:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN12253F3092202:2024-04-16T00:31:58Z,06:39:00,06:39:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12253F3092202:2024-04-16T00:31:58Z,06:48:00,06:51:00,StopPoint:OCETGV INOUI-87393702,1,,0,1,
OCESN12253F3092202:2024-04-16T00:31:58Z,08:48:00,08:48:00,StopPoint:OCETGV INOUI-87581009,2,,1,0,
OCESN12254F2898534:2024-06-26T00:35:36Z,10:46:00,10:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12254F2898534:2024-06-26T00:35:36Z,12:49:00,12:49:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN12254F2899411:2024-06-26T00:35:36Z,10:46:00,10:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12254F2899411:2024-06-26T00:35:36Z,12:49:00,12:49:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN12254F2923515:2024-06-26T00:35:36Z,10:46:00,10:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12254F2923515:2024-06-26T00:35:36Z,12:53:00,12:53:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN12254F3075265:2024-06-26T00:35:36Z,10:46:00,10:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12254F3075265:2024-06-26T00:35:36Z,12:53:00,12:53:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN12254F3153369:2024-06-26T00:35:36Z,10:46:00,10:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12254F3153369:2024-06-26T00:35:36Z,12:49:00,12:49:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN12254F3154024:2024-06-26T00:35:36Z,10:46:00,10:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12254F3154024:2024-06-26T00:35:36Z,12:53:00,12:53:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN12255F2665425:2024-06-26T00:35:36Z,11:04:00,11:04:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12255F2665425:2024-06-26T00:35:36Z,13:14:00,13:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN12255F2666726:2024-06-26T00:35:36Z,11:04:00,11:04:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12255F2666726:2024-06-26T00:35:36Z,13:14:00,13:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN12256F2607897:2024-06-26T00:35:36Z,20:50:00,20:50:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12256F2607897:2024-06-26T00:35:36Z,22:58:00,22:58:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN12257F3202775:2024-06-26T00:35:36Z,16:11:00,16:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12257F3202775:2024-06-26T00:35:36Z,18:14:00,18:20:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN12257F3202775:2024-06-26T00:35:36Z,19:34:00,19:34:00,StopPoint:OCETGV INOUI-87673202,2,,1,0,
OCESN12258F2898451:2024-06-26T00:35:36Z,13:46:00,13:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12258F2898451:2024-06-26T00:35:36Z,15:53:00,15:53:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN12259F3133984:2024-06-26T00:35:36Z,12:11:00,12:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12259F3133984:2024-06-26T00:35:36Z,14:14:00,14:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN12259F3134078:2024-06-26T00:35:36Z,12:11:00,12:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12259F3134078:2024-06-26T00:35:36Z,14:14:00,14:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN12259F3153583:2024-06-26T00:35:36Z,12:04:00,12:04:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12259F3153583:2024-06-26T00:35:36Z,14:14:00,14:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN12259F3153584:2024-06-26T00:35:36Z,12:04:00,12:04:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12259F3153584:2024-06-26T00:35:36Z,14:14:00,14:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN12260F2607128:2024-06-26T00:35:36Z,14:46:00,14:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12260F2607128:2024-06-26T00:35:36Z,15:21:00,15:24:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN12260F2607128:2024-06-26T00:35:36Z,17:08:00,17:11:00,StopPoint:OCETGV INOUI-87393702,2,,1,0,
OCESN12260F2607128:2024-06-26T00:35:36Z,17:21:00,17:21:00,StopPoint:OCETGV INOUI-87391003,3,,1,0,
OCESN12260F2899275:2024-06-26T00:35:36Z,14:46:00,14:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12260F2899275:2024-06-26T00:35:36Z,15:20:00,15:23:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN12260F2899275:2024-06-26T00:35:36Z,17:09:00,17:09:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN12260F3024341:2024-06-26T00:35:36Z,14:46:00,14:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12260F3024341:2024-06-26T00:35:36Z,15:20:00,15:23:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN12260F3024341:2024-06-26T00:35:36Z,17:07:00,17:10:00,StopPoint:OCETGV INOUI-87393702,2,,1,0,
OCESN12260F3024341:2024-06-26T00:35:36Z,17:21:00,17:21:00,StopPoint:OCETGV INOUI-87391003,3,,1,0,
OCESN12260F3035162:2024-06-26T00:35:36Z,14:46:00,14:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12260F3035162:2024-06-26T00:35:36Z,15:21:00,15:24:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN12260F3035162:2024-06-26T00:35:36Z,17:16:00,17:16:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN12260F3153467:2024-06-26T00:35:36Z,14:46:00,14:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12260F3153467:2024-06-26T00:35:36Z,15:20:00,15:23:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN12260F3153467:2024-06-26T00:35:36Z,17:09:00,17:09:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN12260F3300100:2024-06-26T00:35:36Z,14:46:00,14:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12260F3300100:2024-06-26T00:35:36Z,15:20:00,15:23:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN12260F3300100:2024-06-26T00:35:36Z,17:09:00,17:09:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN12260F3317590:2024-06-26T00:35:36Z,14:46:00,14:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12260F3317590:2024-06-26T00:35:36Z,15:20:00,15:23:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN12260F3317590:2024-06-26T00:35:36Z,17:13:00,17:13:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN12260F3317591:2024-06-26T00:35:36Z,14:46:00,14:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12260F3317591:2024-06-26T00:35:36Z,15:20:00,15:23:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN12260F3317591:2024-06-26T00:35:36Z,17:13:00,17:13:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN12260F3317593:2024-06-26T00:35:36Z,14:46:00,14:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12260F3317593:2024-06-26T00:35:36Z,15:20:00,15:23:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN12260F3317593:2024-06-26T00:35:36Z,17:13:00,17:13:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN12261F2843832:2024-06-26T00:35:36Z,15:04:00,15:04:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12261F2843832:2024-06-26T00:35:36Z,17:14:00,17:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN12261F3095128:2024-06-26T00:35:36Z,15:11:00,15:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12261F3095128:2024-06-26T00:35:36Z,17:14:00,17:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN12261F3095129:2024-06-26T00:35:36Z,15:11:00,15:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12261F3095129:2024-06-26T00:35:36Z,17:14:00,17:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN12261F3153510:2024-06-26T00:35:36Z,15:04:00,15:04:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12261F3153510:2024-06-26T00:35:36Z,17:14:00,17:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN12261F3153512:2024-06-26T00:35:36Z,15:04:00,15:04:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12261F3153512:2024-06-26T00:35:36Z,17:14:00,17:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN12261F3301786:2024-06-26T00:35:36Z,15:11:00,15:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12261F3301786:2024-06-26T00:35:36Z,17:14:00,17:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN12261F3301787:2024-06-26T00:35:36Z,15:11:00,15:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12261F3301787:2024-06-26T00:35:36Z,17:14:00,17:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN12263F2698374:2024-06-26T00:35:36Z,16:04:00,16:04:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12263F2698374:2024-06-26T00:35:36Z,18:14:00,18:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN12263F2899686:2024-06-26T00:35:36Z,16:04:00,16:04:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12263F2899686:2024-06-26T00:35:36Z,18:14:00,18:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN12264F2665777:2024-06-26T00:35:36Z,12:12:00,12:12:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12264F2665777:2024-06-26T00:35:36Z,14:20:00,14:20:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN12264F3077407:2024-06-26T00:35:36Z,12:12:00,12:12:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12264F3077407:2024-06-26T00:35:36Z,14:20:00,14:20:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN12264F3098475:2024-06-26T00:35:36Z,12:12:00,12:12:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12264F3098475:2024-06-26T00:35:36Z,14:16:00,14:16:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN12265F2898437:2024-06-26T00:35:36Z,13:58:00,13:58:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12265F2898437:2024-06-26T00:35:36Z,14:07:00,14:10:00,StopPoint:OCETGV INOUI-87393702,1,,0,1,
OCESN12265F2898437:2024-06-26T00:35:36Z,16:14:00,16:14:00,StopPoint:OCETGV INOUI-87581009,2,,1,0,
OCESN12265F3154041:2024-06-26T00:35:36Z,13:58:00,13:58:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12265F3154041:2024-06-26T00:35:36Z,14:07:00,14:10:00,StopPoint:OCETGV INOUI-87393702,1,,0,1,
OCESN12265F3154041:2024-06-26T00:35:36Z,16:14:00,16:14:00,StopPoint:OCETGV INOUI-87581009,2,,1,0,
OCESN12266F2567787:2024-06-26T00:35:36Z,17:46:00,17:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12266F2567787:2024-06-26T00:35:36Z,19:53:00,19:53:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN12266F2859336:2024-06-26T00:35:36Z,17:46:00,17:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12266F2859336:2024-06-26T00:35:36Z,19:53:00,19:53:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN12266F3250313:2024-06-26T00:35:36Z,17:46:00,17:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN12266F3250313:2024-06-26T00:35:36Z,19:49:00,19:49:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN12267F1658385:2024-06-23T00:36:59Z,17:04:00,17:04:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12267F1658385:2024-06-23T00:36:59Z,19:14:00,19:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN12267F2665478:2024-06-26T00:35:36Z,17:04:00,17:04:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12267F2665478:2024-06-26T00:35:36Z,19:14:00,19:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN12267F2665479:2024-06-25T15:37:49Z,17:04:00,17:04:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12267F2665479:2024-06-25T15:37:49Z,19:14:00,19:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN12267F2665669:2024-04-16T00:31:58Z,17:04:00,17:04:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12267F2665669:2024-04-16T00:31:58Z,19:14:00,19:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN12267F2665670:2024-04-16T00:31:58Z,17:04:00,17:04:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12267F2665670:2024-04-16T00:31:58Z,19:14:00,19:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN12267F3089522:2024-06-01T00:26:22Z,17:09:00,17:09:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12267F3089522:2024-06-01T00:26:22Z,19:14:00,19:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN12267F3090729:2024-06-07T00:26:25Z,17:11:00,17:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12267F3090729:2024-06-07T00:26:25Z,19:14:00,19:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
