trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN3790F3091423:2024-04-16T00:31:58Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87645002,0,,0,1,
OCESN3790F3091423:2024-04-16T00:31:58Z,23:05:00,23:07:00,StopPoint:OCEINTERCITES de nuit-87645135,1,,0,1,
OCESN3790F3091423:2024-04-16T00:31:58Z,23:51:00,23:53:00,StopPoint:OCEINTERCITES de nuit-87594762,2,,0,1,
OCESN3790F3091423:2024-04-16T00:31:58Z,24:09:00,24:11:00,StopPoint:OCEINTERCITES de nuit-87594572,3,,0,1,
OCESN3790F3091423:2024-04-16T00:31:58Z,32:31:00,32:31:00,StopPoint:OCEINTERCITES de nuit-87547000,4,,1,0,
OCESN3790F3091424:2024-04-16T00:31:58Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87645002,0,,0,1,
OCESN3790F3091424:2024-04-16T00:31:58Z,23:05:00,23:07:00,StopPoint:OCEINTERCITES de nuit-87645135,1,,0,1,
OCESN3790F3091424:2024-04-16T00:31:58Z,23:51:00,23:53:00,StopPoint:OCEINTERCITES de nuit-87594762,2,,0,1,
OCESN3790F3091424:2024-04-16T00:31:58Z,24:09:00,24:11:00,StopPoint:OCEINTERCITES de nuit-87594572,3,,0,1,
OCESN3790F3091424:2024-04-16T00:31:58Z,32:31:00,32:31:00,StopPoint:OCEINTERCITES de nuit-87547000,4,,1,0,
OCESN3790F3091425:2024-04-16T00:31:58Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87645002,0,,0,1,
OCESN3790F3091425:2024-04-16T00:31:58Z,23:05:00,23:07:00,StopPoint:OCEINTERCITES de nuit-87645135,1,,0,1,
OCESN3790F3091425:2024-04-16T00:31:58Z,23:51:00,23:53:00,StopPoint:OCEINTERCITES de nuit-87594762,2,,0,1,
OCESN3790F3091425:2024-04-16T00:31:58Z,24:09:00,24:11:00,StopPoint:OCEINTERCITES de nuit-87594572,3,,0,1,
OCESN3790F3091425:2024-04-16T00:31:58Z,32:31:00,32:31:00,StopPoint:OCEINTERCITES de nuit-87547000,4,,1,0,
OCESN3790F3091426:2024-04-16T00:31:58Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87645002,0,,0,1,
OCESN3790F3091426:2024-04-16T00:31:58Z,23:05:00,23:07:00,StopPoint:OCEINTERCITES de nuit-87645135,1,,0,1,
OCESN3790F3091426:2024-04-16T00:31:58Z,23:51:00,23:53:00,StopPoint:OCEINTERCITES de nuit-87594762,2,,0,1,
OCESN3790F3091426:2024-04-16T00:31:58Z,24:09:00,24:11:00,StopPoint:OCEINTERCITES de nuit-87594572,3,,0,1,
OCESN3790F3091426:2024-04-16T00:31:58Z,32:31:00,32:31:00,StopPoint:OCEINTERCITES de nuit-87547000,4,,1,0,
OCESN3790F3091427:2024-04-16T00:31:58Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87645002,0,,0,1,
OCESN3790F3091427:2024-04-16T00:31:58Z,23:05:00,23:07:00,StopPoint:OCEINTERCITES de nuit-87645135,1,,0,1,
OCESN3790F3091427:2024-04-16T00:31:58Z,23:51:00,23:53:00,StopPoint:OCEINTERCITES de nuit-87594762,2,,0,1,
OCESN3790F3091427:2024-04-16T00:31:58Z,24:09:00,24:11:00,StopPoint:OCEINTERCITES de nuit-87594572,3,,0,1,
OCESN3790F3091427:2024-04-16T00:31:58Z,32:31:00,32:31:00,StopPoint:OCEINTERCITES de nuit-87547000,4,,1,0,
OCESN3790F3091428:2024-04-16T00:31:58Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87645002,0,,0,1,
OCESN3790F3091428:2024-04-16T00:31:58Z,23:05:00,23:07:00,StopPoint:OCEINTERCITES de nuit-87645135,1,,0,1,
OCESN3790F3091428:2024-04-16T00:31:58Z,23:51:00,23:53:00,StopPoint:OCEINTERCITES de nuit-87594762,2,,0,1,
OCESN3790F3091428:2024-04-16T00:31:58Z,24:09:00,24:11:00,StopPoint:OCEINTERCITES de nuit-87594572,3,,0,1,
OCESN3790F3091428:2024-04-16T00:31:58Z,32:31:00,32:31:00,StopPoint:OCEINTERCITES de nuit-87547000,4,,1,0,
OCESN3790F3091430:2024-04-16T00:31:58Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87645002,0,,0,1,
OCESN3790F3091430:2024-04-16T00:31:58Z,23:05:00,23:07:00,StopPoint:OCEINTERCITES de nuit-87645135,1,,0,1,
OCESN3790F3091430:2024-04-16T00:31:58Z,23:51:00,23:53:00,StopPoint:OCEINTERCITES de nuit-87594762,2,,0,1,
OCESN3790F3091430:2024-04-16T00:31:58Z,24:09:00,24:11:00,StopPoint:OCEINTERCITES de nuit-87594572,3,,0,1,
OCESN3790F3091430:2024-04-16T00:31:58Z,32:31:00,32:31:00,StopPoint:OCEINTERCITES de nuit-87547000,4,,1,0,
OCESN3790F3091431:2024-04-16T00:31:58Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87645002,0,,0,1,
OCESN3790F3091431:2024-04-16T00:31:58Z,23:05:00,23:07:00,StopPoint:OCEINTERCITES de nuit-87645135,1,,0,1,
OCESN3790F3091431:2024-04-16T00:31:58Z,23:51:00,23:53:00,StopPoint:OCEINTERCITES de nuit-87594762,2,,0,1,
OCESN3790F3091431:2024-04-16T00:31:58Z,24:09:00,24:11:00,StopPoint:OCEINTERCITES de nuit-87594572,3,,0,1,
OCESN3790F3091431:2024-04-16T00:31:58Z,32:31:00,32:31:00,StopPoint:OCEINTERCITES de nuit-87547000,4,,1,0,
OCESN3790F3091432:2024-04-16T00:31:58Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87645002,0,,0,1,
OCESN3790F3091432:2024-04-16T00:31:58Z,23:05:00,23:07:00,StopPoint:OCEINTERCITES de nuit-87645135,1,,0,1,
OCESN3790F3091432:2024-04-16T00:31:58Z,23:51:00,23:53:00,StopPoint:OCEINTERCITES de nuit-87594762,2,,0,1,
OCESN3790F3091432:2024-04-16T00:31:58Z,24:09:00,24:11:00,StopPoint:OCEINTERCITES de nuit-87594572,3,,0,1,
OCESN3790F3091432:2024-04-16T00:31:58Z,32:31:00,32:31:00,StopPoint:OCEINTERCITES de nuit-87547000,4,,1,0,
OCESN3790F3091433:2024-04-16T00:31:58Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87645002,0,,0,1,
OCESN3790F3091433:2024-04-16T00:31:58Z,23:05:00,23:07:00,StopPoint:OCEINTERCITES de nuit-87645135,1,,0,1,
OCESN3790F3091433:2024-04-16T00:31:58Z,23:51:00,23:53:00,StopPoint:OCEINTERCITES de nuit-87594762,2,,0,1,
OCESN3790F3091433:2024-04-16T00:31:58Z,24:09:00,24:11:00,StopPoint:OCEINTERCITES de nuit-87594572,3,,0,1,
OCESN3790F3091433:2024-04-16T00:31:58Z,32:31:00,32:31:00,StopPoint:OCEINTERCITES de nuit-87547000,4,,1,0,
OCESN3790F3091434:2024-04-16T00:31:58Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87645002,0,,0,1,
OCESN3790F3091434:2024-04-16T00:31:58Z,23:05:00,23:07:00,StopPoint:OCEINTERCITES de nuit-87645135,1,,0,1,
OCESN3790F3091434:2024-04-16T00:31:58Z,23:51:00,23:53:00,StopPoint:OCEINTERCITES de nuit-87594762,2,,0,1,
OCESN3790F3091434:2024-04-16T00:31:58Z,24:09:00,24:11:00,StopPoint:OCEINTERCITES de nuit-87594572,3,,0,1,
OCESN3790F3091434:2024-04-16T00:31:58Z,32:31:00,32:31:00,StopPoint:OCEINTERCITES de nuit-87547000,4,,1,0,
OCESN3790F3091435:2024-04-16T00:31:58Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87645002,0,,0,1,
OCESN3790F3091435:2024-04-16T00:31:58Z,23:05:00,23:07:00,StopPoint:OCEINTERCITES de nuit-87645135,1,,0,1,
OCESN3790F3091435:2024-04-16T00:31:58Z,23:51:00,23:53:00,StopPoint:OCEINTERCITES de nuit-87594762,2,,0,1,
OCESN3790F3091435:2024-04-16T00:31:58Z,24:09:00,24:11:00,StopPoint:OCEINTERCITES de nuit-87594572,3,,0,1,
OCESN3790F3091435:2024-04-16T00:31:58Z,32:31:00,32:31:00,StopPoint:OCEINTERCITES de nuit-87547000,4,,1,0,
OCESN3790F3091436:2024-04-16T00:31:58Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87645002,0,,0,1,
OCESN3790F3091436:2024-04-16T00:31:58Z,23:05:00,23:07:00,StopPoint:OCEINTERCITES de nuit-87645135,1,,0,1,
OCESN3790F3091436:2024-04-16T00:31:58Z,23:51:00,23:53:00,StopPoint:OCEINTERCITES de nuit-87594762,2,,0,1,
OCESN3790F3091436:2024-04-16T00:31:58Z,24:09:00,24:11:00,StopPoint:OCEINTERCITES de nuit-87594572,3,,0,1,
OCESN3790F3091436:2024-04-16T00:31:58Z,32:31:00,32:31:00,StopPoint:OCEINTERCITES de nuit-87547000,4,,1,0,
OCESN3790F3091437:2024-04-16T00:31:58Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87645002,0,,0,1,
OCESN3790F3091437:2024-04-16T00:31:58Z,23:05:00,23:07:00,StopPoint:OCEINTERCITES de nuit-87645135,1,,0,1,
OCESN3790F3091437:2024-04-16T00:31:58Z,23:51:00,23:53:00,StopPoint:OCEINTERCITES de nuit-87594762,2,,0,1,
OCESN3790F3091437:2024-04-16T00:31:58Z,24:09:00,24:11:00,StopPoint:OCEINTERCITES de nuit-87594572,3,,0,1,
OCESN3790F3091437:2024-04-16T00:31:58Z,32:31:00,32:31:00,StopPoint:OCEINTERCITES de nuit-87547000,4,,1,0,
OCESN3790F3091438:2024-04-16T00:31:58Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87645002,0,,0,1,
OCESN3790F3091438:2024-04-16T00:31:58Z,23:05:00,23:07:00,StopPoint:OCEINTERCITES de nuit-87645135,1,,0,1,
OCESN3790F3091438:2024-04-16T00:31:58Z,23:51:00,23:53:00,StopPoint:OCEINTERCITES de nuit-87594762,2,,0,1,
OCESN3790F3091438:2024-04-16T00:31:58Z,24:09:00,24:11:00,StopPoint:OCEINTERCITES de nuit-87594572,3,,0,1,
OCESN3790F3091438:2024-04-16T00:31:58Z,32:31:00,32:31:00,StopPoint:OCEINTERCITES de nuit-87547000,4,,1,0,
OCESN3790F3091439:2024-04-16T00:31:58Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87645002,0,,0,1,
OCESN3790F3091439:2024-04-16T00:31:58Z,23:05:00,23:07:00,StopPoint:OCEINTERCITES de nuit-87645135,1,,0,1,
OCESN3790F3091439:2024-04-16T00:31:58Z,23:51:00,23:53:00,StopPoint:OCEINTERCITES de nuit-87594762,2,,0,1,
OCESN3790F3091439:2024-04-16T00:31:58Z,24:09:00,24:11:00,StopPoint:OCEINTERCITES de nuit-87594572,3,,0,1,
OCESN3790F3091439:2024-04-16T00:31:58Z,32:31:00,32:31:00,StopPoint:OCEINTERCITES de nuit-87547000,4,,1,0,
OCESN3790F3091440:2024-04-16T00:31:58Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87645002,0,,0,1,
OCESN3790F3091440:2024-04-16T00:31:58Z,23:05:00,23:07:00,StopPoint:OCEINTERCITES de nuit-87645135,1,,0,1,
OCESN3790F3091440:2024-04-16T00:31:58Z,23:51:00,23:53:00,StopPoint:OCEINTERCITES de nuit-87594762,2,,0,1,
OCESN3790F3091440:2024-04-16T00:31:58Z,24:09:00,24:11:00,StopPoint:OCEINTERCITES de nuit-87594572,3,,0,1,
OCESN3790F3091440:2024-04-16T00:31:58Z,32:31:00,32:31:00,StopPoint:OCEINTERCITES de nuit-87547000,4,,1,0,
OCESN3790F3091441:2024-04-16T00:31:58Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87645002,0,,0,1,
OCESN3790F3091441:2024-04-16T00:31:58Z,23:05:00,23:07:00,StopPoint:OCEINTERCITES de nuit-87645135,1,,0,1,
OCESN3790F3091441:2024-04-16T00:31:58Z,23:51:00,23:53:00,StopPoint:OCEINTERCITES de nuit-87594762,2,,0,1,
OCESN3790F3091441:2024-04-16T00:31:58Z,24:09:00,24:11:00,StopPoint:OCEINTERCITES de nuit-87594572,3,,0,1,
OCESN3790F3091441:2024-04-16T00:31:58Z,32:31:00,32:31:00,StopPoint:OCEINTERCITES de nuit-87547000,4,,1,0,
OCESN3790F3091442:2024-04-16T00:31:58Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87645002,0,,0,1,
OCESN3790F3091442:2024-04-16T00:31:58Z,23:05:00,23:07:00,StopPoint:OCEINTERCITES de nuit-87645135,1,,0,1,
OCESN3790F3091442:2024-04-16T00:31:58Z,23:51:00,23:53:00,StopPoint:OCEINTERCITES de nuit-87594762,2,,0,1,
OCESN3790F3091442:2024-04-16T00:31:58Z,24:09:00,24:11:00,StopPoint:OCEINTERCITES de nuit-87594572,3,,0,1,
OCESN3790F3091442:2024-04-16T00:31:58Z,32:31:00,32:31:00,StopPoint:OCEINTERCITES de nuit-87547000,4,,1,0,
OCESN3790F3091443:2024-04-16T00:31:58Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87645002,0,,0,1,
OCESN3790F3091443:2024-04-16T00:31:58Z,23:05:00,23:07:00,StopPoint:OCEINTERCITES de nuit-87645135,1,,0,1,
OCESN3790F3091443:2024-04-16T00:31:58Z,23:51:00,23:53:00,StopPoint:OCEINTERCITES de nuit-87594762,2,,0,1,
OCESN3790F3091443:2024-04-16T00:31:58Z,24:09:00,24:11:00,StopPoint:OCEINTERCITES de nuit-87594572,3,,0,1,
OCESN3790F3091443:2024-04-16T00:31:58Z,32:31:00,32:31:00,StopPoint:OCEINTERCITES de nuit-87547000,4,,1,0,
OCESN3790F3091444:2024-04-16T00:31:58Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87645002,0,,0,1,
OCESN3790F3091444:2024-04-16T00:31:58Z,23:05:00,23:07:00,StopPoint:OCEINTERCITES de nuit-87645135,1,,0,1,
OCESN3790F3091444:2024-04-16T00:31:58Z,23:51:00,23:53:00,StopPoint:OCEINTERCITES de nuit-87594762,2,,0,1,
OCESN3790F3091444:2024-04-16T00:31:58Z,24:09:00,24:11:00,StopPoint:OCEINTERCITES de nuit-87594572,3,,0,1,
OCESN3790F3091444:2024-04-16T00:31:58Z,32:31:00,32:31:00,StopPoint:OCEINTERCITES de nuit-87547000,4,,1,0,
OCESN3790F3091445:2024-04-16T00:31:58Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87645002,0,,0,1,
OCESN3790F3091445:2024-04-16T00:31:58Z,23:05:00,23:07:00,StopPoint:OCEINTERCITES de nuit-87645135,1,,0,1,
OCESN3790F3091445:2024-04-16T00:31:58Z,23:51:00,23:53:00,StopPoint:OCEINTERCITES de nuit-87594762,2,,0,1,
OCESN3790F3091445:2024-04-16T00:31:58Z,24:09:00,24:11:00,StopPoint:OCEINTERCITES de nuit-87594572,3,,0,1,
OCESN3790F3091445:2024-04-16T00:31:58Z,32:31:00,32:31:00,StopPoint:OCEINTERCITES de nuit-87547000,4,,1,0,
OCESN3790F3091446:2024-04-16T00:31:58Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87645002,0,,0,1,
OCESN3790F3091446:2024-04-16T00:31:58Z,23:05:00,23:07:00,StopPoint:OCEINTERCITES de nuit-87645135,1,,0,1,
OCESN3790F3091446:2024-04-16T00:31:58Z,23:51:00,23:53:00,StopPoint:OCEINTERCITES de nuit-87594762,2,,0,1,
OCESN3790F3091446:2024-04-16T00:31:58Z,24:09:00,24:11:00,StopPoint:OCEINTERCITES de nuit-87594572,3,,0,1,
OCESN3790F3091446:2024-04-16T00:31:58Z,32:31:00,32:31:00,StopPoint:OCEINTERCITES de nuit-87547000,4,,1,0,
OCESN3790F3091447:2024-04-16T00:31:58Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87645002,0,,0,1,
OCESN3790F3091447:2024-04-16T00:31:58Z,23:05:00,23:07:00,StopPoint:OCEINTERCITES de nuit-87645135,1,,0,1,
OCESN3790F3091447:2024-04-16T00:31:58Z,23:51:00,23:53:00,StopPoint:OCEINTERCITES de nuit-87594762,2,,0,1,
OCESN3790F3091447:2024-04-16T00:31:58Z,24:09:00,24:11:00,StopPoint:OCEINTERCITES de nuit-87594572,3,,0,1,
OCESN3790F3091447:2024-04-16T00:31:58Z,32:31:00,32:31:00,StopPoint:OCEINTERCITES de nuit-87547000,4,,1,0,
OCESN3790F3091448:2024-04-16T00:31:58Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87645002,0,,0,1,
OCESN3790F3091448:2024-04-16T00:31:58Z,23:05:00,23:07:00,StopPoint:OCEINTERCITES de nuit-87645135,1,,0,1,
OCESN3790F3091448:2024-04-16T00:31:58Z,23:51:00,23:53:00,StopPoint:OCEINTERCITES de nuit-87594762,2,,0,1,
OCESN3790F3091448:2024-04-16T00:31:58Z,24:09:00,24:11:00,StopPoint:OCEINTERCITES de nuit-87594572,3,,0,1,
OCESN3790F3091448:2024-04-16T00:31:58Z,32:31:00,32:31:00,StopPoint:OCEINTERCITES de nuit-87547000,4,,1,0,
OCESN3790F3091449:2024-04-16T00:31:58Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87645002,0,,0,1,
OCESN3790F3091449:2024-04-16T00:31:58Z,23:05:00,23:07:00,StopPoint:OCEINTERCITES de nuit-87645135,1,,0,1,
OCESN3790F3091449:2024-04-16T00:31:58Z,23:51:00,23:53:00,StopPoint:OCEINTERCITES de nuit-87594762,2,,0,1,
OCESN3790F3091449:2024-04-16T00:31:58Z,24:09:00,24:11:00,StopPoint:OCEINTERCITES de nuit-87594572,3,,0,1,
OCESN3790F3091449:2024-04-16T00:31:58Z,32:31:00,32:31:00,StopPoint:OCEINTERCITES de nuit-87547000,4,,1,0,
OCESN3790F3091450:2024-04-16T00:31:58Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87645002,0,,0,1,
OCESN3790F3091450:2024-04-16T00:31:58Z,23:05:00,23:07:00,StopPoint:OCEINTERCITES de nuit-87645135,1,,0,1,
OCESN3790F3091450:2024-04-16T00:31:58Z,23:51:00,23:53:00,StopPoint:OCEINTERCITES de nuit-87594762,2,,0,1,
OCESN3790F3091450:2024-04-16T00:31:58Z,24:09:00,24:11:00,StopPoint:OCEINTERCITES de nuit-87594572,3,,0,1,
OCESN3790F3091450:2024-04-16T00:31:58Z,32:31:00,32:31:00,StopPoint:OCEINTERCITES de nuit-87547000,4,,1,0,
OCESN3790F3091452:2024-04-16T00:31:58Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87645002,0,,0,1,
OCESN3790F3091452:2024-04-16T00:31:58Z,23:05:00,23:07:00,StopPoint:OCEINTERCITES de nuit-87645135,1,,0,1,
OCESN3790F3091452:2024-04-16T00:31:58Z,23:51:00,23:53:00,StopPoint:OCEINTERCITES de nuit-87594762,2,,0,1,
OCESN3790F3091452:2024-04-16T00:31:58Z,24:09:00,24:11:00,StopPoint:OCEINTERCITES de nuit-87594572,3,,0,1,
OCESN3790F3091452:2024-04-16T00:31:58Z,32:31:00,32:31:00,StopPoint:OCEINTERCITES de nuit-87547000,4,,1,0,
OCESN3790F3091453:2024-04-16T00:31:58Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87645002,0,,0,1,
OCESN3790F3091453:2024-04-16T00:31:58Z,23:05:00,23:07:00,StopPoint:OCEINTERCITES de nuit-87645135,1,,0,1,
OCESN3790F3091453:2024-04-16T00:31:58Z,23:51:00,23:53:00,StopPoint:OCEINTERCITES de nuit-87594762,2,,0,1,
OCESN3790F3091453:2024-04-16T00:31:58Z,24:09:00,24:11:00,StopPoint:OCEINTERCITES de nuit-87594572,3,,0,1,
OCESN3790F3091453:2024-04-16T00:31:58Z,32:31:00,32:31:00,StopPoint:OCEINTERCITES de nuit-87547000,4,,1,0,
OCESN3790F3091454:2024-04-16T00:31:58Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87645002,0,,0,1,
OCESN3790F3091454:2024-04-16T00:31:58Z,23:05:00,23:07:00,StopPoint:OCEINTERCITES de nuit-87645135,1,,0,1,
OCESN3790F3091454:2024-04-16T00:31:58Z,23:51:00,23:53:00,StopPoint:OCEINTERCITES de nuit-87594762,2,,0,1,
OCESN3790F3091454:2024-04-16T00:31:58Z,24:09:00,24:11:00,StopPoint:OCEINTERCITES de nuit-87594572,3,,0,1,
OCESN3790F3091454:2024-04-16T00:31:58Z,32:31:00,32:31:00,StopPoint:OCEINTERCITES de nuit-87547000,4,,1,0,
OCESN3790F3091455:2024-04-16T00:31:58Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87645002,0,,0,1,
OCESN3790F3091455:2024-04-16T00:31:58Z,23:05:00,23:07:00,StopPoint:OCEINTERCITES de nuit-87645135,1,,0,1,
OCESN3790F3091455:2024-04-16T00:31:58Z,23:51:00,23:53:00,StopPoint:OCEINTERCITES de nuit-87594762,2,,0,1,
OCESN3790F3091455:2024-04-16T00:31:58Z,24:09:00,24:11:00,StopPoint:OCEINTERCITES de nuit-87594572,3,,0,1,
OCESN3790F3091455:2024-04-16T00:31:58Z,32:31:00,32:31:00,StopPoint:OCEINTERCITES de nuit-87547000,4,,1,0,
OCESN3790F3091456:2024-04-16T00:31:58Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87645002,0,,0,1,
OCESN3790F3091456:2024-04-16T00:31:58Z,23:05:00,23:07:00,StopPoint:OCEINTERCITES de nuit-87645135,1,,0,1,
OCESN3790F3091456:2024-04-16T00:31:58Z,23:51:00,23:53:00,StopPoint:OCEINTERCITES de nuit-87594762,2,,0,1,
OCESN3790F3091456:2024-04-16T00:31:58Z,24:09:00,24:11:00,StopPoint:OCEINTERCITES de nuit-87594572,3,,0,1,
OCESN3790F3091456:2024-04-16T00:31:58Z,32:31:00,32:31:00,StopPoint:OCEINTERCITES de nuit-87547000,4,,1,0,
OCESN3790F3091457:2024-04-16T00:31:58Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87645002,0,,0,1,
OCESN3790F3091457:2024-04-16T00:31:58Z,23:05:00,23:07:00,StopPoint:OCEINTERCITES de nuit-87645135,1,,0,1,
OCESN3790F3091457:2024-04-16T00:31:58Z,23:51:00,23:53:00,StopPoint:OCEINTERCITES de nuit-87594762,2,,0,1,
OCESN3790F3091457:2024-04-16T00:31:58Z,24:09:00,24:11:00,StopPoint:OCEINTERCITES de nuit-87594572,3,,0,1,
OCESN3790F3091457:2024-04-16T00:31:58Z,32:31:00,32:31:00,StopPoint:OCEINTERCITES de nuit-87547000,4,,1,0,
OCESN3790F3091458:2024-04-16T00:31:58Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87645002,0,,0,1,
OCESN3790F3091458:2024-04-16T00:31:58Z,23:05:00,23:07:00,StopPoint:OCEINTERCITES de nuit-87645135,1,,0,1,
OCESN3790F3091458:2024-04-16T00:31:58Z,23:51:00,23:53:00,StopPoint:OCEINTERCITES de nuit-87594762,2,,0,1,
OCESN3790F3091458:2024-04-16T00:31:58Z,24:09:00,24:11:00,StopPoint:OCEINTERCITES de nuit-87594572,3,,0,1,
OCESN3790F3091458:2024-04-16T00:31:58Z,32:31:00,32:31:00,StopPoint:OCEINTERCITES de nuit-87547000,4,,1,0,
OCESN3790F3091459:2024-04-16T00:31:58Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87645002,0,,0,1,
OCESN3790F3091459:2024-04-16T00:31:58Z,23:05:00,23:07:00,StopPoint:OCEINTERCITES de nuit-87645135,1,,0,1,
OCESN3790F3091459:2024-04-16T00:31:58Z,23:51:00,23:53:00,StopPoint:OCEINTERCITES de nuit-87594762,2,,0,1,
OCESN3790F3091459:2024-04-16T00:31:58Z,24:09:00,24:11:00,StopPoint:OCEINTERCITES de nuit-87594572,3,,0,1,
OCESN3790F3091459:2024-04-16T00:31:58Z,32:31:00,32:31:00,StopPoint:OCEINTERCITES de nuit-87547000,4,,1,0,
OCESN3790F3091460:2024-04-16T00:31:58Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87645002,0,,0,1,
OCESN3790F3091460:2024-04-16T00:31:58Z,23:05:00,23:07:00,StopPoint:OCEINTERCITES de nuit-87645135,1,,0,1,
OCESN3790F3091460:2024-04-16T00:31:58Z,23:51:00,23:53:00,StopPoint:OCEINTERCITES de nuit-87594762,2,,0,1,
OCESN3790F3091460:2024-04-16T00:31:58Z,24:09:00,24:11:00,StopPoint:OCEINTERCITES de nuit-87594572,3,,0,1,
OCESN3790F3091460:2024-04-16T00:31:58Z,32:31:00,32:31:00,StopPoint:OCEINTERCITES de nuit-87547000,4,,1,0,
OCESN3790F3091461:2024-04-16T00:31:58Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87645002,0,,0,1,
OCESN3790F3091461:2024-04-16T00:31:58Z,23:05:00,23:07:00,StopPoint:OCEINTERCITES de nuit-87645135,1,,0,1,
OCESN3790F3091461:2024-04-16T00:31:58Z,23:51:00,23:53:00,StopPoint:OCEINTERCITES de nuit-87594762,2,,0,1,
OCESN3790F3091461:2024-04-16T00:31:58Z,24:09:00,24:11:00,StopPoint:OCEINTERCITES de nuit-87594572,3,,0,1,
OCESN3790F3091461:2024-04-16T00:31:58Z,32:31:00,32:31:00,StopPoint:OCEINTERCITES de nuit-87547000,4,,1,0,
OCESN3790F3091462:2024-04-16T00:31:58Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87645002,0,,0,1,
OCESN3790F3091462:2024-04-16T00:31:58Z,23:05:00,23:07:00,StopPoint:OCEINTERCITES de nuit-87645135,1,,0,1,
OCESN3790F3091462:2024-04-16T00:31:58Z,23:51:00,23:53:00,StopPoint:OCEINTERCITES de nuit-87594762,2,,0,1,
OCESN3790F3091462:2024-04-16T00:31:58Z,24:09:00,24:11:00,StopPoint:OCEINTERCITES de nuit-87594572,3,,0,1,
OCESN3790F3091462:2024-04-16T00:31:58Z,32:31:00,32:31:00,StopPoint:OCEINTERCITES de nuit-87547000,4,,1,0,
OCESN3790F3100582:2024-04-16T00:31:58Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87645002,0,,0,1,
OCESN3790F3100582:2024-04-16T00:31:58Z,23:05:00,23:07:00,StopPoint:OCEINTERCITES de nuit-87645135,1,,0,1,
OCESN3790F3100582:2024-04-16T00:31:58Z,23:51:00,23:53:00,StopPoint:OCEINTERCITES de nuit-87594762,2,,0,1,
OCESN3790F3100582:2024-04-16T00:31:58Z,24:09:00,24:11:00,StopPoint:OCEINTERCITES de nuit-87594572,3,,0,1,
OCESN3790F3100582:2024-04-16T00:31:58Z,33:31:00,33:31:00,StopPoint:OCEINTERCITES de nuit-87547000,4,,1,0,
OCESN3790F3100586:2024-04-16T00:31:58Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87645002,0,,0,1,
OCESN3790F3100586:2024-04-16T00:31:58Z,23:05:00,23:07:00,StopPoint:OCEINTERCITES de nuit-87645135,1,,0,1,
OCESN3790F3100586:2024-04-16T00:31:58Z,23:51:00,23:53:00,StopPoint:OCEINTERCITES de nuit-87594762,2,,0,1,
OCESN3790F3100586:2024-04-16T00:31:58Z,24:09:00,24:11:00,StopPoint:OCEINTERCITES de nuit-87594572,3,,0,1,
